0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
3.114235530855132,3.5838938318871465,2.0265936832109803,2.7550510671999553,1.4119846654429578,3.3799463572330843,3.615945634865508,2.5401445311660904,4.497985720722962,1.8334212822146359,1.606333476557007,3.213614006823248,3.996538434813527,4.602618074920277,2.563273282041261,4.026595981226736,2.963350938658227,2.835708128969406,3.8409918045073583,3.620825015784548,1.4997250316857034,4.405244574825636,4.313452685894764,2.404643027416945,3.376691885299978
3.4701755960836387,3.2480869522403606,2.476266712194204,2.3608064322141455,2.975679825050427,4.116102985171207,3.5173520440941632,2.647281037993097,3.7344367031621157,0.28900123552796275,4.093296751757138,1.3442895076784265,2.655059770837961,1.9343941428278155,1.7678331173125115,4.104775460811998,2.554882075586369,3.329772701469692,2.9553450138156454,3.4540065800098656,3.073112492767509,1.7789579452270599,3.9481613850693478,2.5300847959213013,1.5185787379468045
2.592556676517757,4.428294563231424,3.8091681955901735,2.6681827757236873,2.6676064461762667,2.6938953203135307,4.976470766762798,3.36349343401391,3.409276787983827,3.9805355028595275,3.2272590588611254,2.753465883859313,2.8131310395643983,2.931856057058668,2.9645750649970104,3.692495446445832,3.0494376426819425,3.6972640429353323,2.92318087594618,3.07483823561109,1.0982838214527055,3.8720821573736837,3.3297580395182873,3.9498204994951633,0.24359232155640376
4.987536083684404,2.8671505538582807,4.054673440806733,2.0103066518341643,3.5831856920427194,1.9974493379327727,2.4063501562113574,4.821611022392161,2.818524831212934,3.2069339760889553,3.8280559068420974,3.471747544211805,3.143155823979658,3.3473386073288114,5.287364996719828,2.9451633665450077,3.1913888397640306,3.9999228197729138,4.052144846503283,4.129713723943948,3.6078886902415572,1.912185872257581,4.554560157832024,1.9090066893770166,3.288022501895009
2.282144882557077,2.9389586179579714,3.312887889295629,3.305840259412079,3.4015480179769826,4.535792101178016,3.431635083198483,2.7676326371889814,3.917535550686254,4.132036081361978,1.8316680796735045,3.568554193126393,3.6673161301219555,2.7168045567868404,4.309279855654264,2.857189951064406,3.1195129073170857,2.835285068792578,3.0148268024635234,1.9566593160410624,1.6294829730767835,4.517513280314254,2.1939347678292154,2.0564777177570934,0.9505878216016699
2.3918909634752175,1.7407965149491436,4.562729319243752,3.9610573707846055,2.3450774715334384,5.14367538021612,3.9343602595093987,2.6908533251439177,0.6212798236321166,5.180322821498146,1.6775240035877679,1.4340504727721766,3.9731949094553434,5.321947269211105,4.317432245350838,3.5366803770688575,3.566036215762264,3.8122077966040315,3.722283196443567,3.267613901031431,3.099169681374707,2.940429224695079,2.2824411142491137,2.7328775138931882,1.3887887797960974
2.9064087702924244,2.0591437001348534,1.9496982584045996,3.171207837292233,4.324788490469468,3.8739750517461995,1.5053321073064134,2.0581567444002236,3.8953453986666378,2.064952691702201,2.786213417453907,3.52349245191247,2.078412728773567,3.100287376744296,1.730388851370776,2.427669809839605,3.304341041654886,1.4839250737765646,3.4192061097290707,2.981310425815076,3.525812593766562,3.2131022847967263,4.298271963158282,3.11917795068308,2.591328603259405
3.1163922832740347,3.5170645068782402,3.0465008279411676,3.0386316932401085,2.3319044677334673,2.369107713034502,1.6651204965822628,4.665097216653078,1.8161975636607888,2.3405522102718423,2.3162815275289668,3.851712332693005,2.719292171498475,4.187493981273153,2.359029337674165,3.2655227355932412,2.2049882585953227,5.0415691142846875,1.8697455943398142,3.294860802345143,3.603174524654932,3.393818521024102,2.8236590842448845,2.876447782795552,3.0416960046673958
2.8600960919792735,3.9173375451034698,5.103786365262678,2.4694270925020434,1.6963389073716615,2.9159807115849388,5.455146283024864,2.2351314159653985,4.559970913618038,4.596691866632112,2.473142150506191,3.5415093365657926,4.549768362741026,2.6391787049453352,2.8062496587865,2.4464059524294806,2.034241501873844,2.382073271529972,1.8351585379311912,3.0324377243543736,2.2672054604488228,3.2224973968883415,1.5192318542271066,3.314903450706734,3.7932814375702155
1.1025332657653788,3.3559949889305543,4.16839014367268,1.848767336891315,4.591811069059623,3.398786385871376,2.3290301306861183,2.9469237709378757,3.531367710300601,3.0723354183714773,3.5127417856752823,2.1237817699325454,3.161183119180508,1.6545476881164332,2.8941445661688148,2.1397381659447143,2.299985630844455,4.176407558903432,4.038615454499497,3.5797254642470135,1.9604303147869384,2.698869551756475,4.154522436143153,3.134874014171356,5.207339104479708
3.374326214717861,3.1827758916969477,2.705809438671631,3.1270927895722225,2.8548922754206574,3.6739171580975256,3.9105072818689175,2.251962585747173,1.7330465529347352,1.2524570769108347,3.4834626133548245,1.9499102156893688,0.9510632225517948,3.3698158170969195,5.372623306613804,2.9942222266345344,3.798003665838358,3.0778781712140644,2.9058853023020745,3.8746982375443695,2.723741563509043,3.2544810907262836,3.306164404497431,2.3641687572920196,3.9441408966184155
2.8334882965069816,2.2807465197106156,3.510604093655699,2.1449151678782257,3.0268204106393886,2.9913213204336073,4.033462345269004,3.451777099459357,2.976181485316316,3.7782798862488054,4.323080413278841,3.5308760488179654,3.0098527364137686,1.7515066900054703,1.9863160888984965,2.7095132821959256,2.4199185172735973,2.822056736060648,3.053914543981624,3.5041161723229743,2.9329053043367455,3.4630105745213378,3.0613612229721987,1.1199202069665468,2.1060210671854986
2.8628698118441025,1.8487162068492533,3.5709607551637195,4.456837466690384,4.1599130903669765,2.7968633661345157,4.418745391379286,3.1414889459168336,2.679190458796882,2.4162159095181392,2.712135272113926,2.6305665683776267,3.1621875568790854,3.152820555002351,3.0028989409576177,3.4158403071641654,4.133155093587833,3.903704255410207,1.5868013598672066,0.5693967184711601,3.88920562629006,1.6991219875910786,2.7860875514327588,1.8863866929827084,1.2850294376842943
3.515317824820241,3.722498826844942,2.4513268038342675,0.5340679820525476,2.480131343801121,3.3728854772503114,1.592498702082529,3.174506258875997,2.985429397513082,3.55132000775201,3.113806347385518,2.0739163678398786,4.1387942167764935,2.849125137361177,2.974013879118463,2.111795531636055,2.5781219397634456,2.1579205987102767,2.8354047605336516,4.629057448954642,1.694342055292113,1.4643505333699225,4.400133847841429,2.8007836617842385,2.3632339025884943
3.9896921682975774,2.4236270266482633,4.737839568026092,3.6451917504389906,2.535647732607127,5.053141089900395,2.423532442171742,3.706262782261846,3.2848410305751985,4.238885808365327,4.486112545544215,3.0304588065303655,2.282961434086646,3.437762068985184,2.3550085869330344,4.9161694478143705,3.1299426279218556,2.652318253176402,3.1757628892037926,1.717920637713681,2.0753010192406975,4.142451089804146,2.374824316904096,2.003639840243934,3.5107401021544784
4.12845160716245,3.684238151400717,3.9479528324478848,2.2797472871876847,1.6468424474555656,4.428840715260683,2.692900980983893,2.7612786297197776,4.26406136648759,3.52937205760113,3.4338749148074093,5.060463705053378,2.3875544937116255,3.8830387239561226,3.0542602066176907,3.2556231143854033,4.454665268312659,3.4833145545673343,3.512304079515899,4.020720576647344,2.652669266130687,2.201312153515961,2.0056401425815684,1.1285903023874502,4.956921742506278
1.9500608153915713,2.7894297610883863,2.7365528222911757,3.292563352191151,3.7763487754445952,3.818924929158416,2.445076859969092,2.8409478740777288,3.2689353815843205,2.7633170973339247,4.529733780042914,3.4672678855630403,3.6993937024464567,3.6308735868419317,4.116811858366815,3.17228080718694,1.765786482120981,3.3803887417826655,2.380094325599592,2.496907941371819,3.558051025413235,4.178491714468604,3.020244463899606,3.2939207963821078,4.620022315394119
3.229128245232945,5.476059040510585,3.5382036201603424,1.3242568919176108,3.716965998419222,3.362753887901037,4.22747614779214,3.6406763228119785,2.86822945923458,1.8348178532109827,2.801069575668489,2.190547515834749,2.4475075276144067,3.5601584879310155,4.589272007129593,3.375614541265219,1.8618609810678177,3.4231347200131292,4.138851305341233,2.419660886155055,2.872453945172862,3.0139789650591116,2.253001046362623,3.6169777634548277,2.8848919166361817
3.3992750288694342,2.1553609975588484,2.5836646771244447,3.687500672928511,2.6451693552503612,4.643576203871598,2.6196605247914944,3.2138356679298585,3.8875600367203447,1.6501210402460473,1.3242130627852473,1.5480110587590135,4.201619354277387,2.474788707445308,5.434674858818104,2.4629974880003225,3.175640115519214,4.467648103915964,4.909227301648225,4.9619624466000705,4.150019429038117,3.974614956473043,3.5639163744881874,3.740777371740408,2.475428668281337
2.221308417158371,2.996788480605626,2.838032860012054,2.568656381388973,3.6627618965488398,3.9091776339844637,3.084138098469106,4.406186516291296,1.9134381366066797,2.8156915220318837,2.3177899423283552,1.2235903980936014,2.9213116084197193,2.8841311545018677,4.440371772675951,3.6003525048413207,2.025266746849356,4.764566420788523,4.162075236640048,3.5539907121194387,2.7844518429502574,2.086887952279254,2.645765486270467,4.0361776374565235,4.7935877490221825
4.468726944131158,2.5347550116057875,1.934444071032898,3.134083456761793,1.3169509557753585,3.3075633369594475,2.8595245069564528,2.5564663938627623,1.4822982764064159,3.488800569196057,2.4930209898571842,1.8865734101446994,0.2664269598592446,2.973813671223799,4.686677199108412,4.581044161140508,2.5649749532004273,2.4268661666611013,3.446139165983266,2.049822294213156,3.287219668616814,3.7290895607972008,4.167689902180336,2.904681932568756,2.806160778116422
2.1644114114049957,2.2130461373709687,2.784456798477452,3.3496270085184863,3.8694715589023394,2.235603102030211,4.420613066093321,2.7419677900824126,2.9796644402793215,2.2888679550384405,0.6928158621233429,3.841358651232636,3.701264878453705,2.7322565391032434,3.063756023979572,3.491026734726932,1.5129027535795359,2.4964929981250616,3.7559130586721814,1.806274811591184,3.2793832838030927,1.7089216887245235,3.443908087220513,2.966079491395829,1.4628559440648996
4.1084991068755405,2.300878686993078,2.228871163889914,3.1908845744298406,4.0931745983280745,2.0332278421149157,3.05870159551753,3.408110798189239,3.6596385222852668,3.1679219524025513,2.6506943546936856,2.2123705471636743,3.0819843659049373,1.9796299638331054,0.21970895082065667,3.4154802112203635,3.860287720324106,0.7511633960148054,2.039024842706186,3.589257968073306,4.9581478738982145,3.0197896690779915,2.3071491857237354,2.825934840409065,4.308489557648964
2.385226649298842,2.2393975337025047,2.540566083612647,2.0927035248103287,3.1167470947040723,4.54622973224149,3.3074791663290415,2.7598315617537668,2.722279040601445,1.5122889437149052,3.840468209041424,2.9259212260320693,2.8282346842161763,6.038926154223726,3.2843274169731944,2.2845097021934793,2.5942293760446424,4.092992211577634,3.107801070201715,1.631170271441031,3.874843327901166,2.3641177150493684,4.782844293792119,4.027897195750988,2.574277352331163
